Fecha;Representante;CódigoProducto;Unidades
28/11/2014;Carla García Castro;B018IZ0SWI;2
28/11/2014;Eduardo Castro Ruiz;B00NQGP42Y;4
28/11/2014;Gabriela Ramírez Vargas;B018IZ0SWI;3
28/11/2014;Ricardo Gómez Medina;B015YCRYZM;2
28/11/2014;Laura Flores Salazar;B01EYT1URO;3
28/11/2014;Juan Carlos Rodríguez Delgado;B00NQGP42Y;1
28/11/2014;Luisa García Vásquez;B018IZ0SWI;24
28/11/2014;Ana María Castro Salinas;B00K15Q2B0;3
29/11/2014;Ana María Castro Chávez;B01DZJFWNC;3
29/11/2014;Laura Flores Guzmán;B00J0O5J4Y;2
29/11/2014;Carlos González Medina;B00F3J4B5S;4
29/11/2014;Miguel Ángel Vega Torres;B00NQGP42Y;3
29/11/2014;Rafaela Cáceres Castro;B00K15Q2B0;1
29/11/2014;Carla Fernández Mendoza;B01EYT1URO;2
29/11/2014;Adrián Vega Ruiz;B01DZJFWNC;2
29/11/2014;Diego Morales Castro;B00F3J4B5S;2
29/11/2014;Ricardo Gómez Vargas;B00NQGP42Y;4
29/11/2014;Silvia Ramírez Rivera;B01KBH547A;3
29/11/2014;Eduardo Cáceres Salazar;B01KBH547A;1
29/11/2014;Juan Carlos Rodríguez Huamán;B01LQV1YHO;2
29/11/2014;Gabriela Rojas Huerta;B00NQGP42Y;3
29/11/2014;Verónica Quispe Rodríguez;B01LQV1YHO;1
29/11/2014;Julio Vargas López;B00NQGP42Y;3
29/11/2014;Valentina Torres Vega;B01KBH547A;3
29/11/2014;Mariana Ruiz Cruz;B00K15Q2B0;2
29/11/2014;Luis Torres Medina;B01KBH547A;1
29/11/2014;Andrés Ramos Silva;B00NQGP42Y;2
29/11/2014;Ana Paula Sánchez Vargas;B01KBH547A;2
29/11/2014;Alejandro Ortega Salinas;B01KBH547A;2
29/11/2014;Sofía Castro Valdez;B01DZJFWNC;1
29/11/2014;Lucía Pérez Guerra;B00NQGP42Y;2
29/11/2014;Sebastián Salazar Peña;B01DZJFWNC;2
29/11/2014;Carolina Espinoza Ramírez;B018IZ0SWI;2
29/11/2014;Manuel Rojas Cárdenas;B01KBH547A;2
29/11/2014;Gabriela Navarro Gómez;B00F3J4B5S;3
29/11/2014;Andrés Soto Paredes;B00NQGP42Y;2
29/11/2014;Víctor García Soto;B00K15Q2B0;3
29/11/2014;Camila Paredes Delgado;B00NQGP42Y;3
29/11/2014;Valeria Tapia Castro;B018IZ0SWI;2
29/11/2014;Eduardo Morales Sánchez;B00J0O5J4Y;2
29/11/2014;María Fernández Vásquez;B01EYT1URO;3
29/11/2014;Jorge Huamán Flores;B018IZ0SWI;1
29/11/2014;Daniela Chávez Paredes;B01KBH547A;3
29/11/2014;José López Ramírez;B016381QZA;3
29/11/2014;Ana María Vargas Vega;B01KBH547A;3
29/11/2014;Carlos Rivera Castro;B01KBH547A;1
29/11/2014;Brenda Torres Sánchez;B00F3J4B5S;1
29/11/2014;Luis González López;B01KBH547A;2
29/11/2014;Patricia Medina Vargas;B018IZ0SWI;2
29/11/2014;Miguel García Huamán;B016381QZA;4
29/11/2014;Adriana Rodríguez Silva;B016381QZA;1
29/11/2014;Juan Pérez Torres;B01DZJFWNC;1
29/11/2014;Sofía Castro Salinas;B01EYT1URO;2
29/11/2014;Diego Morales López;B00NQGP42Y;1
29/11/2014;Mariana Rojas Medina;B00NQGP42Y;2
29/11/2014;Alejandro Soto Vásquez;B00NQGP42Y;1
29/11/2014;Valentina Vega Ruiz;B018IZ0SWI;3
29/11/2014;Andrés Gómez Paredes;B00J0O5J4Y;1
30/11/2014;Gabriela Huamán Castro;B00K15Q2B0;3
30/11/2014;Eduardo Torres López;B00F3J4B5S;3
30/11/2014;Carla Medina Vargas;B018IZ0SWI;2
30/11/2014;Ricardo García Huerta;B01LQV1YHO;2
30/11/2014;Laura Chávez Castro;B01DZJFWNC;4
30/11/2014;Carlos González Ruiz;B00K15Q2B0;2
30/11/2014;Silvia Castro López;B00J0O5J4Y;11
30/11/2014;Juan Carlos Rodríguez Medina;B016381QZA;1
30/11/2014;Luisa Fernández Vargas;B018IZ0SWI;1
30/11/2014;José Morales Huamán;B00K15Q2B0;2
30/11/2014;Ana Paula Rojas Torres;B00NQGP42Y;21
30/11/2014;Miguel Ángel Vega López;B00F3J4B5S;1
30/11/2014;Carla García Castro;B01KBH547A;4
30/11/2014;Eduardo Castro Ruiz;B016B7INC2;1
30/11/2014;Gabriela Ramírez Vargas;B01DZJFWNC;4
30/11/2014;Ricardo Gómez Medina;B016381QZA;3
30/11/2014;Laura Flores Salazar;B00K15Q2B0;21
30/11/2014;Juan Carlos Rodríguez Delgado;B018IZ0SWI;3
30/11/2014;Luisa García Vásquez;B016B7INC2;2
30/11/2014;Ana María Castro Salinas;B01LQV1YHO;2
30/11/2014;Ana María Castro Chávez;B00NQGP42Y;15
30/11/2014;Laura Flores Guzmán;B00K15Q2B0;3
30/11/2014;Carlos González Medina;B01KBH547A;1
30/11/2014;Miguel Ángel Vega Torres;B00K15Q2B0;2
30/11/2014;Rafaela Cáceres Castro;B00F3J4B5S;11
30/11/2014;Carla Fernández Mendoza;B00K15Q2B0;1
30/11/2014;Adrián Vega Ruiz;B00J0O5J4Y;3
30/11/2014;Diego Morales Castro;B018IZ0SWI;2
30/11/2014;Ricardo Gómez Vargas;B01EYT1URO;1
30/11/2014;Luisa García López;B01KBH547A;1
30/11/2014;Juan Carlos Rodríguez Huamán;B00K15Q2B0;3
30/11/2014;Ana María Castro Chávez;B018IZ0SWI;2
30/11/2014;Miguel Ángel Vega Torres;B018IZ0SWI;2
30/11/2014;Carla Fernández Mendoza;B015YCRYZM;3
30/11/2014;Ricardo Gómez Vargas;B018IZ0SWI;1
30/11/2014;Silvia Ramírez Rivera;B01DZJFWNC;1
30/11/2014;Diego Morales Castro;B00K15Q2B0;1
30/11/2014;Gabriela Rojas Huerta;B01DZJFWNC;3
30/11/2014;Eduardo Cáceres Salazar;B016381QZA;2
30/11/2014;Verónica Quispe Rodríguez;B015YCRYZM;3
30/11/2014;Carlos González Medina;B00K15Q2B0;2
30/11/2014;Laura Flores Guzmán;B018IZ0SWI;2
30/11/2014;Julio Vargas López;B00F3J4B5S;3
30/11/2014;Valentina Torres Vega;B01EYT1URO;1
30/11/2014;Andrés Ramos Silva;B01LQV1YHO;2
30/11/2014;Mariana Ruiz Cruz;B00K15Q2B0;2
30/11/2014;Luis Torres Medina;B015YCRYZM;2
30/11/2014;Ana Paula Sánchez Vargas;B01LQV1YHO;1
30/11/2014;Rafaela Cáceres Castro;B01KBH547A;3
30/11/2014;Alejandro Ortega Salinas;B01KBH547A;1
30/11/2014;Camila Paredes Delgado;B01LQV1YHO;2
30/11/2014;Víctor García Soto;B00F3J4B5S;20
30/11/2014;Sofía Castro Valdez;B01EYT1URO;1
30/11/2014;Adrián Vega Ruiz;B00K15Q2B0;3
30/11/2014;Lucía Pérez Guerra;B00F3J4B5S;2
30/11/2014;Sebastián Salazar Peña;B015YCRYZM;2
30/11/2014;Carolina Espinoza Ramírez;B01LQV1YHO;2
30/11/2014;Manuel Rojas Cárdenas;B00F3J4B5S;1
30/11/2014;Gabriela Navarro Gómez;B00K15Q2B0;22
30/11/2014;Andrés Soto Paredes;B01LQV1YHO;1
30/11/2014;Valeria Tapia Castro;B01KBH547A;1
30/11/2014;Eduardo Morales Sánchez;B00K15Q2B0;1
30/11/2014;María Fernández Vásquez;B00K15Q2B0;3
30/11/2014;Jorge Huamán Flores;B018IZ0SWI;2
30/11/2014;Daniela Chávez Paredes;B01LQV1YHO;3
30/11/2014;José López Ramírez;B018IZ0SWI;1
30/11/2014;Ana María Vargas Vega;B01KBH547A;4
30/11/2014;Carlos Rivera Castro;B018IZ0SWI;1
30/11/2014;Brenda Torres Sánchez;B00F3J4B5S;1
30/11/2014;Luis González López;B01KBH547A;1
30/11/2014;Patricia Medina Vargas;B018IZ0SWI;3
30/11/2014;Miguel García Huamán;B01LQV1YHO;3
1/12/2014;Adriana Rodríguez Silva;B01KBH547A;4
1/12/2014;Juan Pérez Torres;B016381QZA;3
1/12/2014;Sofía Castro Salinas;B00F3J4B5S;1
1/12/2014;Diego Morales López;B018IZ0SWI;2
1/12/2014;Mariana Rojas Medina;B018IZ0SWI;3
1/12/2014;Alejandro Soto Vásquez;B00K15Q2B0;2
1/12/2014;Valentina Vega Ruiz;B00NQGP42Y;1
1/12/2014;Andrés Gómez Paredes;B00J0O5J4Y;3
1/12/2014;Gabriela Huamán Castro;B018IZ0SWI;3
1/12/2014;Eduardo Torres López;B00NQGP42Y;3
1/12/2014;Carla Medina Vargas;B016B7INC2;1
1/12/2014;Ricardo García Huerta;B016381QZA;2
1/12/2014;Laura Chávez Castro;B00NQGP42Y;2
1/12/2014;Carlos González Ruiz;B016381QZA;1
1/12/2014;Silvia Castro López;B018IZ0SWI;12
1/12/2014;Juan Carlos Rodríguez Medina;B00K15Q2B0;2
1/12/2014;Luisa Fernández Vargas;B016B7INC2;1
1/12/2014;José Morales Huamán;B01KBH547A;2
1/12/2014;Ana Paula Rojas Torres;B01KBH547A;1
1/12/2014;Miguel Ángel Vega López;B01KBH547A;1
1/12/2014;Carla García Castro;B015YCRYZM;1
1/12/2014;Eduardo Castro Ruiz;B01LQV1YHO;1
1/12/2014;Gabriela Ramírez Vargas;B00F3J4B5S;2
1/12/2014;Ricardo Gómez Medina;B01LQV1YHO;2
1/12/2014;Laura Flores Salazar;B01EYT1URO;2
1/12/2014;Juan Carlos Rodríguez Delgado;B01KBH547A;3
1/12/2014;Luisa García Vásquez;B00K15Q2B0;2
1/12/2014;Ana María Castro Salinas;B00K15Q2B0;1
1/12/2014;Ana María Castro Chávez;B01DZJFWNC;1
1/12/2014;Laura Flores Guzmán;B01EYT1URO;1
1/12/2014;Carlos González Medina;B018IZ0SWI;1
1/12/2014;Miguel Ángel Vega Torres;B00F3J4B5S;2
1/12/2014;Rafaela Cáceres Castro;B018IZ0SWI;2
1/12/2014;Carla Fernández Mendoza;B01EYT1URO;1
1/12/2014;Adrián Vega Ruiz;B016381QZA;2
1/12/2014;Diego Morales Castro;B018IZ0SWI;2
1/12/2014;Ricardo Gómez Vargas;B01DZJFWNC;2
1/12/2014;Silvia Ramírez Rivera;B00K15Q2B0;2
1/12/2014;Eduardo Cáceres Salazar;B018IZ0SWI;2
1/12/2014;Juan Carlos Rodríguez Huamán;B018IZ0SWI;2
1/12/2014;Gabriela Rojas Huerta;B01KBH547A;2
2/12/2014;Verónica Quispe Rodríguez;B01KBH547A;3
2/12/2014;Julio Vargas López;B015YCRYZM;2
2/12/2014;Valentina Torres Vega;B00K15Q2B0;1
2/12/2014;Mariana Ruiz Cruz;B016381QZA;1
2/12/2014;Luis Torres Medina;B018IZ0SWI;2
2/12/2014;Andrés Ramos Silva;B00NQGP42Y;2
2/12/2014;Ana Paula Sánchez Vargas;B00F3J4B5S;4
2/12/2014;Alejandro Ortega Salinas;B016381QZA;2
2/12/2014;Sofía Castro Valdez;B00K15Q2B0;3
2/12/2014;Lucía Pérez Guerra;B00NQGP42Y;2
2/12/2014;Sebastián Salazar Peña;B00K15Q2B0;1
2/12/2014;Carolina Espinoza Ramírez;B00K15Q2B0;1
2/12/2014;Manuel Rojas Cárdenas;B01DZJFWNC;2
2/12/2014;Gabriela Navarro Gómez;B00K15Q2B0;1
2/12/2014;Andrés Soto Paredes;B015YCRYZM;2
2/12/2014;Víctor García Soto;B018IZ0SWI;2
2/12/2014;Camila Paredes Delgado;B018IZ0SWI;2
2/12/2014;Valeria Tapia Castro;B01KBH547A;3
2/12/2014;Eduardo Morales Sánchez;B018IZ0SWI;23
2/12/2014;María Fernández Vásquez;B00K15Q2B0;3
2/12/2014;Jorge Huamán Flores;B015YCRYZM;2
2/12/2014;Daniela Chávez Paredes;B016381QZA;2
2/12/2014;José López Ramírez;B00NQGP42Y;3
2/12/2014;Ana María Vargas Vega;B01EYT1URO;3
2/12/2014;Carlos Rivera Castro;B00F3J4B5S;3
2/12/2014;Brenda Torres Sánchez;B01KBH547A;2
2/12/2014;Luis González López;B016381QZA;4
2/12/2014;Patricia Medina Vargas;B015YCRYZM;2
2/12/2014;Miguel García Huamán;B00F3J4B5S;1
2/12/2014;Adriana Rodríguez Silva;B00F3J4B5S;3
2/12/2014;Juan Pérez Torres;B00J0O5J4Y;3
2/12/2014;Sofía Castro Salinas;B00F3J4B5S;4
2/12/2014;Diego Morales López;B016381QZA;3
2/12/2014;Mariana Rojas Medina;B01KBH547A;2
2/12/2014;Alejandro Soto Vásquez;B00K15Q2B0;3
2/12/2014;Valentina Vega Ruiz;B018IZ0SWI;14
2/12/2014;Andrés Gómez Paredes;B00F3J4B5S;3
2/12/2014;Gabriela Huamán Castro;B01LQV1YHO;2
2/12/2014;Eduardo Torres López;B00F3J4B5S;2
2/12/2014;Carla Medina Vargas;B01LQV1YHO;2
2/12/2014;Ricardo García Huerta;B01KBH547A;20
2/12/2014;Laura Chávez Castro;B01DZJFWNC;3
2/12/2014;Carlos González Ruiz;B00K15Q2B0;2
2/12/2014;Silvia Castro López;B01LQV1YHO;2
2/12/2014;Juan Carlos Rodríguez Medina;B00F3J4B5S;1
2/12/2014;Luisa Fernández Vargas;B00K15Q2B0;2
2/12/2014;José Morales Huamán;B00J0O5J4Y;1
2/12/2014;Ana Paula Rojas Torres;B00J0O5J4Y;2
2/12/2014;Miguel Ángel Vega López;B01KBH547A;3
2/12/2014;Carla García Castro;B00J0O5J4Y;2
2/12/2014;Eduardo Castro Ruiz;B01LQV1YHO;3
2/12/2014;Gabriela Ramírez Vargas;B016381QZA;25
2/12/2014;Ricardo Gómez Medina;B00K15Q2B0;2
2/12/2014;Laura Flores Salazar;B01KBH547A;2
2/12/2014;Juan Carlos Rodríguez Delgado;B00K15Q2B0;2
2/12/2014;Luisa García Vásquez;B01KBH547A;2
2/12/2014;Ana María Castro Salinas;B01EYT1URO;2
2/12/2014;Ana María Castro Chávez;B01DZJFWNC;1
2/12/2014;Laura Flores Guzmán;B01KBH547A;14
3/12/2014;Carlos González Medina;B00K15Q2B0;2
3/12/2014;Miguel Ángel Vega Torres;B00NQGP42Y;2
3/12/2014;Rafaela Cáceres Castro;B01DZJFWNC;1
3/12/2014;Carla Fernández Mendoza;B01LQV1YHO;3
3/12/2014;Adrián Vega Ruiz;B01KBH547A;2
3/12/2014;Diego Morales Castro;B00K15Q2B0;2
3/12/2014;Ricardo Gómez Vargas;B018IZ0SWI;3
3/12/2014;Silvia Ramírez Rivera;B016381QZA;1
3/12/2014;Eduardo Cáceres Salazar;B016381QZA;1
3/12/2014;Juan Carlos Rodríguez Huamán;B01EYT1URO;1
3/12/2014;Gabriela Rojas Huerta;B00F3J4B5S;1
3/12/2014;Verónica Quispe Rodríguez;B00NQGP42Y;3
3/12/2014;Julio Vargas López;B01KBH547A;2
3/12/2014;Valentina Torres Vega;B018IZ0SWI;3
3/12/2014;Mariana Ruiz Cruz;B016381QZA;2
3/12/2014;Luis Torres Medina;B018IZ0SWI;1
3/12/2014;Andrés Ramos Silva;B016381QZA;3
3/12/2014;Ana Paula Sánchez Vargas;B00J0O5J4Y;1
3/12/2014;Alejandro Ortega Salinas;B018IZ0SWI;1
3/12/2014;Sofía Castro Valdez;B018IZ0SWI;3
3/12/2014;Lucía Pérez Guerra;B01DZJFWNC;2
3/12/2014;Sebastián Salazar Peña;B00F3J4B5S;2
3/12/2014;Carolina Espinoza Ramírez;B018IZ0SWI;3
3/12/2014;Manuel Rojas Cárdenas;B01KBH547A;1
3/12/2014;Gabriela Navarro Gómez;B00NQGP42Y;3
3/12/2014;Andrés Soto Paredes;B018IZ0SWI;2
3/12/2014;Víctor García Soto;B00NQGP42Y;2
3/12/2014;Camila Paredes Delgado;B00K15Q2B0;3
3/12/2014;Valeria Tapia Castro;B01KBH547A;2
3/12/2014;Eduardo Morales Sánchez;B00J0O5J4Y;2
3/12/2014;María Fernández Vásquez;B01DZJFWNC;3
3/12/2014;Jorge Huamán Flores;B016381QZA;2
3/12/2014;Daniela Chávez Paredes;B018IZ0SWI;2
3/12/2014;José López Ramírez;B01DZJFWNC;1
3/12/2014;Ana María Vargas Vega;B00NQGP42Y;13
3/12/2014;Carlos Rivera Castro;B01KBH547A;2
3/12/2014;Brenda Torres Sánchez;B018IZ0SWI;2
3/12/2014;Luis González López;B00K15Q2B0;4
3/12/2014;Patricia Medina Vargas;B00NQGP42Y;2
3/12/2014;Miguel García Huamán;B018IZ0SWI;1
3/12/2014;Adriana Rodríguez Silva;B016B7INC2;2
3/12/2014;Juan Pérez Torres;B015YCRYZM;2
3/12/2014;Sofía Castro Salinas;B01DZJFWNC;2
3/12/2014;Diego Morales López;B00K15Q2B0;2
3/12/2014;Mariana Rojas Medina;B01KBH547A;2
3/12/2014;Alejandro Soto Vásquez;B00J0O5J4Y;2
3/12/2014;Valentina Vega Ruiz;B00K15Q2B0;1
3/12/2014;Andrés Gómez Paredes;B00NQGP42Y;2
3/12/2014;Gabriela Huamán Castro;B00K15Q2B0;2
3/12/2014;Eduardo Torres López;B018IZ0SWI;2
3/12/2014;Carla Medina Vargas;B00F3J4B5S;1
3/12/2014;Ricardo García Huerta;B01KBH547A;1
3/12/2014;Laura Chávez Castro;B018IZ0SWI;1
3/12/2014;Carlos González Ruiz;B01KBH547A;3
3/12/2014;Silvia Castro López;B018IZ0SWI;2
3/12/2014;Juan Carlos Rodríguez Medina;B01LQV1YHO;1
3/12/2014;Luisa Fernández Vargas;B00F3J4B5S;2
3/12/2014;José Morales Huamán;B016381QZA;2
3/12/2014;Ana Paula Rojas Torres;B018IZ0SWI;2
3/12/2014;Miguel Ángel Vega López;B01LQV1YHO;10
3/12/2014;Carla García Castro;B00F3J4B5S;2
3/12/2014;Eduardo Castro Ruiz;B015YCRYZM;2
3/12/2014;Gabriela Ramírez Vargas;B00K15Q2B0;2
3/12/2014;Ricardo Gómez Medina;B01KBH547A;1
3/12/2014;Laura Flores Salazar;B018IZ0SWI;3
3/12/2014;Juan Carlos Rodríguez Delgado;B01LQV1YHO;2
4/12/2014;Luisa García Vásquez;B016381QZA;1
4/12/2014;Ana María Castro Salinas;B00F3J4B5S;1
4/12/2014;Ana María Castro Chávez;B016381QZA;2
4/12/2014;Laura Flores Guzmán;B01LQV1YHO;2
4/12/2014;Carlos González Medina;B01EYT1URO;3
4/12/2014;Miguel Ángel Vega Torres;B016381QZA;1
4/12/2014;Rafaela Cáceres Castro;B00K15Q2B0;3
4/12/2014;Carla Fernández Mendoza;B01KBH547A;1
4/12/2014;Adrián Vega Ruiz;B01DZJFWNC;2
4/12/2014;Diego Morales Castro;B00NQGP42Y;1
4/12/2014;Ricardo Gómez Vargas;B018IZ0SWI;17
4/12/2014;Silvia Ramírez Rivera;B01LQV1YHO;3
4/12/2014;Eduardo Cáceres Salazar;B018IZ0SWI;1
4/12/2014;Juan Carlos Rodríguez Huamán;B00K15Q2B0;2
4/12/2014;Gabriela Rojas Huerta;B01EYT1URO;2
4/12/2014;Verónica Quispe Rodríguez;B018IZ0SWI;2
4/12/2014;Julio Vargas López;B00NQGP42Y;2
4/12/2014;Valentina Torres Vega;B01KBH547A;3
4/12/2014;Mariana Ruiz Cruz;B00NQGP42Y;1
4/12/2014;Luis Torres Medina;B018IZ0SWI;3
4/12/2014;Andrés Ramos Silva;B01LQV1YHO;12
4/12/2014;Ana Paula Sánchez Vargas;B016B7INC2;2
4/12/2014;Alejandro Ortega Salinas;B00NQGP42Y;3
4/12/2014;Sofía Castro Valdez;B00K15Q2B0;1
4/12/2014;Lucía Pérez Guerra;B00F3J4B5S;1
4/12/2014;Sebastián Salazar Peña;B00NQGP42Y;2
4/12/2014;Carolina Espinoza Ramírez;B018IZ0SWI;3
4/12/2014;Manuel Rojas Cárdenas;B016381QZA;2
4/12/2014;Gabriela Navarro Gómez;B00F3J4B5S;2
4/12/2014;Andrés Soto Paredes;B016381QZA;3
4/12/2014;Víctor García Soto;B00NQGP42Y;2
4/12/2014;Camila Paredes Delgado;B00K15Q2B0;1
4/12/2014;Valeria Tapia Castro;B00F3J4B5S;2
4/12/2014;Eduardo Morales Sánchez;B01KBH547A;1
4/12/2014;María Fernández Vásquez;B01DZJFWNC;2
4/12/2014;Jorge Huamán Flores;B016B7INC2;2
4/12/2014;Daniela Chávez Paredes;B01DZJFWNC;1
4/12/2014;José López Ramírez;B016B7INC2;1
4/12/2014;Ana María Vargas Vega;B00F3J4B5S;3
4/12/2014;Carlos Rivera Castro;B00K15Q2B0;3
4/12/2014;Brenda Torres Sánchez;B01LQV1YHO;2
4/12/2014;Luis González López;B00F3J4B5S;3
4/12/2014;Patricia Medina Vargas;B01LQV1YHO;3
4/12/2014;Miguel García Huamán;B018IZ0SWI;3
4/12/2014;Adriana Rodríguez Silva;B01LQV1YHO;3
4/12/2014;Juan Pérez Torres;B00K15Q2B0;3
4/12/2014;Sofía Castro Salinas;B01KBH547A;3
4/12/2014;Diego Morales López;B01KBH547A;2
4/12/2014;Mariana Rojas Medina;B00F3J4B5S;2
4/12/2014;Alejandro Soto Vásquez;B00K15Q2B0;2
4/12/2014;Valentina Vega Ruiz;B015YCRYZM;2
4/12/2014;Andrés Gómez Paredes;B00NQGP42Y;1
4/12/2014;Gabriela Huamán Castro;B00F3J4B5S;25
4/12/2014;Eduardo Torres López;B01KBH547A;3
4/12/2014;Carla Medina Vargas;B00F3J4B5S;3
4/12/2014;Ricardo García Huerta;B01DZJFWNC;2
4/12/2014;Laura Chávez Castro;B01KBH547A;2
4/12/2014;Carlos González Ruiz;B01EYT1URO;1
4/12/2014;Silvia Castro López;B00NQGP42Y;1
4/12/2014;Juan Carlos Rodríguez Medina;B016B7INC2;2
4/12/2014;Luisa Fernández Vargas;B018IZ0SWI;2
4/12/2014;José Morales Huamán;B01LQV1YHO;2
4/12/2014;Ana Paula Rojas Torres;B016381QZA;1
4/12/2014;Miguel Ángel Vega López;B01KBH547A;3
5/12/2014;Carla García Castro;B016381QZA;15
5/12/2014;Eduardo Castro Ruiz;B00F3J4B5S;2
5/12/2014;Gabriela Ramírez Vargas;B00F3J4B5S;3
5/12/2014;Ricardo Gómez Medina;B01KBH547A;14
5/12/2014;Laura Flores Salazar;B01LQV1YHO;2
5/12/2014;Juan Carlos Rodríguez Delgado;B01KBH547A;2
5/12/2014;Luisa García Vásquez;B00NQGP42Y;4
5/12/2014;Ana María Castro Salinas;B00NQGP42Y;2
5/12/2014;Ana María Castro Chávez;B00NQGP42Y;2
5/12/2014;Laura Flores Guzmán;B01KBH547A;2
5/12/2014;Carlos González Medina;B018IZ0SWI;2
5/12/2014;Miguel Ángel Vega Torres;B00J0O5J4Y;2
5/12/2014;Rafaela Cáceres Castro;B01KBH547A;2
5/12/2014;Carla Fernández Mendoza;B01DZJFWNC;3
5/12/2014;Adrián Vega Ruiz;B018IZ0SWI;2
5/12/2014;Diego Morales Castro;B00NQGP42Y;3
5/12/2014;Ricardo Gómez Vargas;B01KBH547A;2
5/12/2014;Silvia Ramírez Rivera;B00F3J4B5S;2
5/12/2014;Eduardo Cáceres Salazar;B00NQGP42Y;1
5/12/2014;Juan Carlos Rodríguez Huamán;B018IZ0SWI;3
5/12/2014;Gabriela Rojas Huerta;B016381QZA;1
5/12/2014;Verónica Quispe Rodríguez;B018IZ0SWI;2
5/12/2014;Julio Vargas López;B01KBH547A;4
5/12/2014;Valentina Torres Vega;B018IZ0SWI;3
5/12/2014;Mariana Ruiz Cruz;B00F3J4B5S;3
5/12/2014;Luis Torres Medina;B016381QZA;1
5/12/2014;Andrés Ramos Silva;B018IZ0SWI;3
5/12/2014;Ana Paula Sánchez Vargas;B01LQV1YHO;1
5/12/2014;Alejandro Ortega Salinas;B00F3J4B5S;22
5/12/2014;Sofía Castro Valdez;B00F3J4B5S;3
5/12/2014;Lucía Pérez Guerra;B01DZJFWNC;4
5/12/2014;Sebastián Salazar Peña;B01EYT1URO;3
5/12/2014;Carolina Espinoza Ramírez;B00J0O5J4Y;3
5/12/2014;Manuel Rojas Cárdenas;B00K15Q2B0;8
5/12/2014;Gabriela Navarro Gómez;B00NQGP42Y;2
5/12/2014;Andrés Soto Paredes;B016B7INC2;1
5/12/2014;Víctor García Soto;B018IZ0SWI;16
5/12/2014;Camila Paredes Delgado;B00K15Q2B0;3
5/12/2014;Valeria Tapia Castro;B018IZ0SWI;3
5/12/2014;Eduardo Morales Sánchez;B00K15Q2B0;2
5/12/2014;María Fernández Vásquez;B00F3J4B5S;3
5/12/2014;Jorge Huamán Flores;B015YCRYZM;2
5/12/2014;Daniela Chávez Paredes;B018IZ0SWI;1
5/12/2014;José López Ramírez;B01KBH547A;3
5/12/2014;Ana María Vargas Vega;B01KBH547A;2
5/12/2014;Carlos Rivera Castro;B00F3J4B5S;2
5/12/2014;Brenda Torres Sánchez;B016B7INC2;2
5/12/2014;Luis González López;B00K15Q2B0;2
5/12/2014;Patricia Medina Vargas;B018IZ0SWI;19
5/12/2014;Miguel García Huamán;B00NQGP42Y;25
5/12/2014;Adriana Rodríguez Silva;B01DZJFWNC;2
5/12/2014;Juan Pérez Torres;B01KBH547A;10
5/12/2014;Sofía Castro Salinas;B016381QZA;1
5/12/2014;Diego Morales López;B00K15Q2B0;1
5/12/2014;Mariana Rojas Medina;B01EYT1URO;2
5/12/2014;Alejandro Soto Vásquez;B018IZ0SWI;1
5/12/2014;Valentina Vega Ruiz;B01KBH547A;24
5/12/2014;Andrés Gómez Paredes;B01LQV1YHO;1
5/12/2014;Gabriela Huamán Castro;B018IZ0SWI;2
6/12/2014;Eduardo Torres López;B00F3J4B5S;1
6/12/2014;Carla Medina Vargas;B018IZ0SWI;3
6/12/2014;Ricardo García Huerta;B00K15Q2B0;2
6/12/2014;Laura Chávez Castro;B00K15Q2B0;1
6/12/2014;Carlos González Ruiz;B018IZ0SWI;1
6/12/2014;Silvia Castro López;B01EYT1URO;2
6/12/2014;Juan Carlos Rodríguez Medina;B018IZ0SWI;3
6/12/2014;Luisa Fernández Vargas;B015YCRYZM;2
6/12/2014;José Morales Huamán;B00NQGP42Y;3
6/12/2014;Ana Paula Rojas Torres;B00NQGP42Y;25
6/12/2014;Miguel Ángel Vega López;B01DZJFWNC;3
6/12/2014;Carla García Castro;B00F3J4B5S;3
6/12/2014;Eduardo Castro Ruiz;B01KBH547A;1
6/12/2014;Gabriela Ramírez Vargas;B01KBH547A;1
6/12/2014;Ricardo Gómez Medina;B00K15Q2B0;1
6/12/2014;Laura Flores Salazar;B016B7INC2;2
6/12/2014;Juan Carlos Rodríguez Delgado;B018IZ0SWI;1
6/12/2014;Luisa García Vásquez;B00F3J4B5S;3
6/12/2014;Ana María Castro Salinas;B00K15Q2B0;1
6/12/2014;Ana María Castro Chávez;B00K15Q2B0;1
6/12/2014;Laura Flores Guzmán;B00NQGP42Y;21
6/12/2014;Carlos González Medina;B00K15Q2B0;1
6/12/2014;Miguel Ángel Vega Torres;B01EYT1URO;2
6/12/2014;Rafaela Cáceres Castro;B00NQGP42Y;2
6/12/2014;Carla Fernández Mendoza;B018IZ0SWI;3
6/12/2014;Adrián Vega Ruiz;B00F3J4B5S;2
6/12/2014;Diego Morales Castro;B01KBH547A;1
6/12/2014;Ricardo Gómez Vargas;B01LQV1YHO;2
6/12/2014;Silvia Ramírez Rivera;B018IZ0SWI;3
6/12/2014;Eduardo Cáceres Salazar;B016B7INC2;16
6/12/2014;Juan Carlos Rodríguez Huamán;B01DZJFWNC;2
6/12/2014;Gabriela Rojas Huerta;B00NQGP42Y;2
6/12/2014;Verónica Quispe Rodríguez;B01DZJFWNC;19
6/12/2014;Julio Vargas López;B018IZ0SWI;2
6/12/2014;Valentina Torres Vega;B01LQV1YHO;1
